difficulty	halflife	p_recall	delta_t	reps	lapses	last_date	due_date	r_history	t_history	p_history	state	cost
5	141.2259	0.8547	32	4	1	57	90	0,0,1,1,1,1	0,1,1,2,5,12	0.61,0.68,0.62,0.87,0.88,0.88	[141.22594845268947, 7]	6
6	133.5611	0.9061	19	4	2	70	108	1,1,0,0,1,1,1,1	0,3,6,2,1,2,6,14	0.55,0.87,0.90,0.80,0.76,0.87,0.84,0.85	[133.5611182066699, 10]	9
8	55.4883	0.8501	13	3	2	76	90	0,1,1,1,0,1,0,1,1,1	0,1,2,7,14,2,5,1,2,6	0.44,0.53,0.85,0.82,0.87,0.82,0.85,0.85,0.88,0.84	[55.48828584445304, 12]	11
5	24.7406	0.9194	3	1	1	86	91	1,1,1,0,1	0,3,10,35,2	0.61,0.89,0.86,0.82,0.85	[24.740555118414015, 7]	5
9	195.4357	0.9282	21	4	0	68	103	1,1,1,1,1	0,2,5,8,17	0.39,0.86,0.86,0.91,0.89	[195.43572409316283, 9]	4
7	162.0558	0.8758	31	3	0	58	94	1,1,1,1	0,3,6,13	0.49,0.85,0.89,0.89	[162.05583430059056, 7]	3
7	139.4189	0.961	8	4	2	81	122	0,1,1,0,1,1,0,1,1,1,1	0,1,2,6,1,3,7,1,3,6,15	0.49,0.57,0.87,0.85,0.86,0.85,0.86,0.87,0.84,0.87,0.85	[139.41892948007953, 11]	12
4	369.3764	0.9796	11	3	0	78	438	1,1,1,1	0,3,8,31	0.66,0.91,0.90,0.84	[369.3763802085206, 4]	3
5	368.7551	0.9925	4	5	0	85	445	0,1,1,1,1,1	0,1,2,5,10,31	0.61,0.68,0.89,0.90,0.91,0.87	[368.7551436009584, 5]	5
6	141.3907	0.8934	23	5	3	66	103	0,0,0,0,1,1,1,1,1	0,1,1,1,1,2,4,7,13	0.55,0.62,0.58,0.56,0.54,0.83,0.87,0.89,0.89	[141.39073560396042, 12]	11
3	364.5756	0.9664	18	2	0	71	431	1,1,1	0,7,28	0.72,0.84,0.83	[364.5756157885422, 3]	2
6	371.2975	0.9491	28	4	0	89	449	1,1,1,1,1	0,3,6,16,28	0.55,0.87,0.90,0.88,0.91	[371.2975025028532, 6]	4
2	378.2559	0.9552	25	2	0	64	424	1,1,1	0,6,22	0.78,0.89,0.88	[378.25594580003053, 2]	2
5	24.7406	0.9455	2	1	1	87	92	1,1,1,0,1	0,3,10,35,2	0.61,0.89,0.86,0.82,0.85	[24.740555118414015, 7]	5
7	162.0558	0.8796	30	3	0	59	95	1,1,1,1	0,3,6,13	0.49,0.85,0.89,0.89	[162.05583430059056, 7]	3
4	369.3764	0.9814	10	3	0	79	439	1,1,1,1	0,3,8,31	0.66,0.91,0.90,0.84	[369.3763802085206, 4]	3
10	44.1372	0.8959	7	3	3	82	91	0,0,1,1,1,1,0,1,0,1,1,1	0,1,1,1,3,9,16,2,4,1,3,4	0.34,0.43,0.47,0.90,0.86,0.82,0.87,0.82,0.86,0.84,0.81,0.89	[44.13719436536998, 16]	14
7	162.0558	0.8796	30	3	0	59	95	1,1,1,1	0,3,6,13	0.49,0.85,0.89,0.89	[162.05583430059056, 7]	3
2	378.2559	0.957	24	2	0	65	425	1,1,1	0,6,22	0.78,0.89,0.88	[378.25594580003053, 2]	2
10	153.8764	0.9263	17	5	2	72	119	0,0,0,1,1,1,1,1	0,1,1,1,2,4,7,19	0.34,0.43,0.47,0.49,0.81,0.86,0.88,0.83	[153.87641259405805, 14]	9
5	20.6108	0.904	3	2	5	86	91	0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1	0,1,2,5,10,2,5,1,1,2,4,10,1,2,1,2	0.61,0.68,0.89,0.90,0.91,0.84,0.87,0.86,0.75,0.86,0.88,0.86,0.89,0.89,0.83,0.87	[20.610826101311044, 15]	20
8	206.1891	0.9866	4	6	3	85	116	0,0,0,0,1,1,1,1,1,1	0,1,1,1,1,2,3,8,14,17	0.44,0.53,0.52,0.52,0.52,0.81,0.89,0.85,0.87,0.92	[206.1890735162049, 14]	12
4	370.0995	0.9851	8	4	0	81	441	0,1,1,1,1	0,1,3,8,32	0.66,0.73,0.86,0.89,0.83	[370.09947232165575, 4]	4
9	136.0876	0.9217	16	5	4	73	93	0,0,0,0,0,1,1,1,1,1	0,1,1,1,1,1,2,4,8,17	0.39,0.48,0.50,0.50,0.51,0.51,0.80,0.84,0.85,0.84	[136.08760493217878, 17]	13
7	188.4482	0.9818	5	5	2	84	116	0,1,0,1,1,0,1,1,1,1,1	0,1,2,1,2,6,1,2,5,12,15	0.49,0.57,0.87,0.81,0.88,0.85,0.86,0.89,0.87,0.86,0.91	[188.44824993934216, 11]	12
3	101.1532	0.9597	6	2	1	83	112	1,1,0,1,1	0,7,28,2,9	0.72,0.84,0.83,0.84,0.80	[101.15322453745607, 5]	5
5	366.2218	0.9925	4	3	0	85	445	1,1,1,1	0,3,10,35	0.61,0.89,0.86,0.82	[366.22177852355964, 5]	3
5	366.2218	0.9943	3	3	0	86	446	1,1,1,1	0,3,10,35	0.61,0.89,0.86,0.82	[366.22177852355964, 5]	3
1	378.4996	0.9414	33	2	0	56	416	1,1,1	0,4,14	0.86,0.95,0.93	[378.4995647708584, 1]	2
2	378.2559	0.9587	23	2	0	66	426	1,1,1	0,6,22	0.78,0.89,0.88	[378.25594580003053, 2]	2
4	50.7715	0.9469	4	2	1	85	94	1,1,1,0,1,1	0,3,8,31,1,4	0.66,0.91,0.90,0.84,0.92,0.86	[50.77150069239538, 6]	6
5	368.7551	0.9962	2	5	0	87	447	0,1,1,1,1,1	0,1,2,5,10,31	0.61,0.68,0.89,0.90,0.91,0.87	[368.7551436009584, 5]	5
5	98.0431	0.9585	6	5	7	83	95	1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1	0,3,10,1,3,1,1,1,1,1,1,1,2,3,5,11	0.61,0.89,0.86,0.89,0.87,0.84,0.73,0.64,0.59,0.55,0.90,0.79,0.85,0.89,0.90,0.87	[98.0430716425904, 18]	22
6	179.8682	0.9366	17	5	2	72	103	0,0,0,1,1,1,1,1	0,1,1,1,2,5,12,12	0.55,0.62,0.58,0.56,0.84,0.85,0.85,0.93	[179.8681562635668, 10]	9
5	368.7551	0.9962	2	5	0	87	447	0,1,1,1,1,1	0,1,2,5,10,31	0.61,0.68,0.89,0.90,0.91,0.87	[368.7551436009584, 5]	5
4	50.7715	0.9469	4	2	1	85	94	1,1,1,0,1,1	0,3,8,31,1,4	0.66,0.91,0.90,0.84,0.92,0.86	[50.77150069239538, 6]	6
6	178.0249	0.9002	27	4	0	62	93	0,1,1,1,1	0,1,2,5,16	0.55,0.62,0.88,0.89,0.85	[178.02493485261635, 6]	4
3	364.5756	0.97	16	2	0	73	433	1,1,1	0,7,28	0.72,0.84,0.83	[364.5756157885422, 3]	2
10	168.8979	0.9174	21	5	0	68	111	0,1,1,1,1,1	0,1,2,4,7,16	0.34,0.43,0.83,0.88,0.90,0.88	[168.89788865533052, 10]	5
7	170.3335	0.8996	26	4	0	63	98	0,1,1,1,1	0,1,2,6,16	0.49,0.57,0.87,0.85,0.85	[170.333507128377, 7]	4
4	369.3764	0.9833	9	3	0	80	440	1,1,1,1	0,3,8,31	0.66,0.91,0.90,0.84	[369.3763802085206, 4]	3
4	370.0995	0.987	7	4	0	82	442	0,1,1,1,1	0,1,3,8,32	0.66,0.73,0.86,0.89,0.83	[370.09947232165575, 4]	4
8	153.7348	0.9646	8	5	3	81	122	0,0,0,1,1,0,1,1,1,1,1	0,1,1,1,2,6,1,2,5,7,17	0.44,0.53,0.52,0.52,0.83,0.81,0.84,0.87,0.85,0.90,0.86	[153.73477864955652, 14]	13
6	141.5806	0.9758	5	3	1	84	121	1,1,1,0,1,1,1	0,3,6,16,2,6,13	0.55,0.87,0.90,0.88,0.84,0.84,0.87	[141.58060791061683, 8]	7
7	162.0558	0.8833	29	3	0	60	96	1,1,1,1	0,3,6,13	0.49,0.85,0.89,0.89	[162.05583430059056, 7]	3
4	370.0995	0.987	7	4	0	82	442	0,1,1,1,1	0,1,3,8,32	0.66,0.73,0.86,0.89,0.83	[370.09947232165575, 4]	4
8	155.3749	0.9955	1	5	4	88	129	0,0,1,0,1,0,1,1,0,1,1,1,1,1	0,1,1,2,1,2,1,2,5,1,2,6,8,18	0.44,0.53,0.52,0.84,0.79,0.87,0.81,0.86,0.85,0.85,0.87,0.82,0.89,0.86	[155.3748851677419, 16]	17
4	333.4277	0.9959	2	5	1	87	93	0,0,1,1,1,1,1	0,1,1,3,8,13,23	0.66,0.73,0.65,0.83,0.86,0.91,0.92	[333.4277036282428, 6]	7
7	146.9681	0.893	24	4	1	65	104	1,0,1,1,1,1	0,3,1,2,6,15	0.49,0.85,0.82,0.89,0.85,0.85	[146.96813966788469, 9]	6
10	129.0362	0.9631	7	5	4	82	102	0,1,1,0,1,0,0,0,1,1,1,1,1	0,1,2,4,1,3,1,1,1,2,4,7,17	0.34,0.43,0.83,0.88,0.85,0.83,0.81,0.70,0.62,0.81,0.85,0.87,0.83	[129.036183095522, 18]	16
6	178.0249	0.9002	27	4	0	62	93	0,1,1,1,1	0,1,2,5,16	0.55,0.62,0.88,0.89,0.85	[178.02493485261635, 6]	4
8	155.3731	0.8826	28	3	0	61	102	1,1,1,1	0,2,7,14	0.44,0.88,0.83,0.87	[155.37313831332932, 8]	3
7	130.1916	0.9789	4	5	5	85	98	0,0,0,0,0,1,1,1,0,1,1,1,1,1	0,1,1,1,1,1,2,4,7,1,2,5,8,13	0.49,0.57,0.55,0.54,0.53,0.52,0.81,0.85,0.88,0.88,0.88,0.85,0.88,0.89	[130.1916095081969, 17]	18
7	146.9681	0.893	24	4	1	65	104	1,0,1,1,1,1	0,3,1,2,6,15	0.49,0.85,0.82,0.89,0.85,0.85	[146.96813966788469, 9]	6
1	378.4996	0.9414	33	2	0	56	416	1,1,1	0,4,14	0.86,0.95,0.93	[378.4995647708584, 1]	2
5	366.2218	0.9943	3	3	0	86	446	1,1,1,1	0,3,10,35	0.61,0.89,0.86,0.82	[366.22177852355964, 5]	3
10	152.861	0.9133	20	5	1	69	116	0,0,1,1,1,1,1	0,1,1,1,3,9,16	0.34,0.43,0.47,0.90,0.86,0.82,0.87	[152.8610264618129, 12]	7
8	154.7729	0.9184	19	5	2	70	111	0,0,0,1,1,1,1,1	0,1,1,1,2,6,7,14	0.44,0.53,0.52,0.52,0.83,0.81,0.91,0.90	[154.7728857516636, 12]	9
8	153.5745	0.8853	27	4	0	62	103	0,1,1,1,1	0,1,2,7,14	0.44,0.53,0.85,0.82,0.87	[153.5744505018686, 8]	4
6	160.8552	0.9455	13	6	4	76	109	0,0,0,0,0,1,1,1,1,1,1	0,1,1,1,1,1,1,2,6,12,12	0.55,0.62,0.58,0.56,0.54,0.53,0.90,0.90,0.84,0.86,0.93	[160.85524099667978, 14]	14
7	170.3335	0.8996	26	4	0	63	98	0,1,1,1,1	0,1,2,6,16	0.49,0.57,0.87,0.85,0.85	[170.333507128377, 7]	4
6	110.3033	0.9691	5	3	2	84	97	0,1,0,1,1,1,0,1,1,1	0,1,2,1,2,6,16,2,4,12	0.55,0.62,0.88,0.82,0.89,0.86,0.85,0.81,0.87,0.83	[110.3033461579553, 10]	11
3	101.1532	0.9663	5	2	1	84	113	1,1,0,1,1	0,7,28,2,9	0.72,0.84,0.83,0.84,0.80	[101.15322453745607, 5]	5
6	179.8682	0.9366	17	5	2	72	103	0,0,0,1,1,1,1,1	0,1,1,1,2,5,12,12	0.55,0.62,0.58,0.56,0.84,0.85,0.85,0.93	[179.8681562635668, 10]	9
6	195.2957	0.9119	26	3	0	63	91	1,1,1,1	0,3,6,16	0.55,0.87,0.90,0.88	[195.29572912604024, 6]	3
8	155.3731	0.8826	28	3	0	61	102	1,1,1,1	0,2,7,14	0.44,0.88,0.83,0.87	[155.37313831332932, 8]	3
3	365.1457	0.9981	1	5	1	88	448	0,0,1,1,1,1,1	0,1,1,2,7,30,9	0.72,0.78,0.69,0.89,0.86,0.80,0.98	[365.1457426816348, 5]	7
7	162.0558	0.8833	29	3	0	60	96	1,1,1,1	0,3,6,13	0.49,0.85,0.89,0.89	[162.05583430059056, 7]	3
1	378.4996	0.9414	33	2	0	56	416	1,1,1	0,4,14	0.86,0.95,0.93	[378.4995647708584, 1]	2
9	195.4357	0.9348	19	4	0	70	105	1,1,1,1,1	0,2,5,8,17	0.39,0.86,0.86,0.91,0.89	[195.43572409316283, 9]	4
2	378.2559	0.9587	23	2	0	66	426	1,1,1	0,6,22	0.78,0.89,0.88	[378.25594580003053, 2]	2
1	378.4996	0.9431	32	2	0	57	417	1,1,1	0,4,14	0.86,0.95,0.93	[378.4995647708584, 1]	2
4	369.3764	0.9851	8	3	0	81	441	1,1,1,1	0,3,8,31	0.66,0.91,0.90,0.84	[369.3763802085206, 4]	3
3	372.1637	0.9761	13	4	0	76	436	0,1,1,1,1	0,1,3,8,25	0.72,0.78,0.88,0.90,0.88	[372.16371681362233, 3]	4
7	162.0558	0.8871	28	3	0	61	97	1,1,1,1	0,3,6,13	0.49,0.85,0.89,0.89	[162.05583430059056, 7]	3
5	366.2218	0.9962	2	3	0	87	447	1,1,1,1	0,3,10,35	0.61,0.89,0.86,0.82	[366.22177852355964, 5]	3
8	171.8582	0.996	1	6	5	88	126	0,0,0,0,0,1,0,1,1,1,1,1,1	0,1,1,1,1,1,2,1,2,3,6,16,14	0.44,0.53,0.52,0.52,0.52,0.51,0.80,0.76,0.84,0.89,0.88,0.83,0.92	[171.8582060650638, 18]	17
9	161.2263	0.9216	19	5	1	70	112	0,0,1,1,1,1,1	0,1,1,2,4,7,16	0.39,0.48,0.50,0.83,0.87,0.90,0.87	[161.22629419128592, 11]	7
9	195.4357	0.9382	18	4	0	71	106	1,1,1,1,1	0,2,5,8,17	0.39,0.86,0.86,0.91,0.89	[195.43572409316283, 9]	4
7	137.6456	0.9133	18	5	3	71	113	0,0,0,1,0,1,1,1,1,1	0,1,1,1,2,1,2,5,6,13	0.49,0.57,0.55,0.54,0.83,0.78,0.86,0.85,0.92,0.89	[137.64555700138826, 13]	12
2	378.2559	0.9605	22	2	0	67	427	1,1,1	0,6,22	0.78,0.89,0.88	[378.25594580003053, 2]	2
2	378.2559	0.9605	22	2	0	67	427	1,1,1	0,6,22	0.78,0.89,0.88	[378.25594580003053, 2]	2
3	364.5756	0.9719	15	2	0	74	434	1,1,1	0,7,28	0.72,0.84,0.83	[364.5756157885422, 3]	2
4	369.3764	0.9851	8	3	0	81	441	1,1,1,1	0,3,8,31	0.66,0.91,0.90,0.84	[369.3763802085206, 4]	3
7	162.0558	0.8871	28	3	0	61	97	1,1,1,1	0,3,6,13	0.49,0.85,0.89,0.89	[162.05583430059056, 7]	3
5	141.2259	0.8673	29	4	1	60	93	0,0,1,1,1,1	0,1,1,2,5,12	0.61,0.68,0.62,0.87,0.88,0.88	[141.22594845268947, 7]	6
4	369.3764	0.9851	8	3	0	81	441	1,1,1,1	0,3,8,31	0.66,0.91,0.90,0.84	[369.3763802085206, 4]	3
3	305.7634	0.9932	3	4	1	86	94	1,0,1,1,1,1	0,7,1,3,7,29	0.72,0.84,0.87,0.87,0.89,0.82	[305.7633928831072, 5]	6
9	33.3149	0.9794	1	3	7	88	96	0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1	0,1,1,3,9,1,3,7,1,1,2,3,1,1,2,1,2,4,1,2,3	0.39,0.48,0.92,0.88,0.84,0.87,0.84,0.85,0.87,0.76,0.85,0.90,0.85,0.74,0.84,0.78,0.84,0.86,0.84,0.86,0.90	[33.31486996840238, 18]	27
4	370.0995	0.9888	6	4	0	83	443	0,1,1,1,1	0,1,3,8,32	0.66,0.73,0.86,0.89,0.83	[370.09947232165575, 4]	4
4	50.7715	0.9599	3	2	1	86	95	1,1,1,0,1,1	0,3,8,31,1,4	0.66,0.91,0.90,0.84,0.92,0.86	[50.77150069239538, 6]	6
8	153.5745	0.8893	26	4	0	63	104	0,1,1,1,1	0,1,2,7,14	0.44,0.53,0.85,0.82,0.87	[153.5744505018686, 8]	4
7	173.6452	0.9233	20	5	1	69	104	0,0,1,1,1,1,1	0,1,1,2,4,6,16	0.49,0.57,0.55,0.85,0.89,0.92,0.88	[173.6452180112646, 9]	7
6	178.0249	0.9037	26	4	0	63	94	0,1,1,1,1	0,1,2,5,16	0.55,0.62,0.88,0.89,0.85	[178.02493485261635, 6]	4
7	84.3619	0.9136	11	4	2	78	93	1,1,1,0,0,1,1,1,1	0,3,6,13,2,1,2,4,7	0.49,0.85,0.89,0.89,0.83,0.78,0.87,0.89,0.90	[84.36188010433723, 11]	10
6	179.8682	0.9438	15	5	2	74	105	0,0,0,1,1,1,1,1	0,1,1,1,2,5,12,12	0.55,0.62,0.58,0.56,0.84,0.85,0.85,0.93	[179.8681562635668, 10]	9
3	372.1637	0.9779	12	4	0	77	437	0,1,1,1,1	0,1,3,8,25	0.72,0.78,0.88,0.90,0.88	[372.16371681362233, 3]	4
4	369.3764	0.987	7	3	0	82	442	1,1,1,1	0,3,8,31	0.66,0.91,0.90,0.84	[369.3763802085206, 4]	3
6	195.2957	0.9183	24	3	0	65	93	1,1,1,1	0,3,6,16	0.55,0.87,0.90,0.88	[195.29572912604024, 6]	3
3	1.3552	0.5996	1	0	5	89	90	1,1,0,1,0,0,0,0	0,7,28,2,9,1,1,1	0.72,0.84,0.83,0.84,0.80,0.86,0.75,0.66	[1.3552456611711357, 13]	12
10	78.9444	0.9487	6	3	1	83	99	0,1,1,1,1,0,1,1,1	0,1,2,4,7,16,2,4,7	0.34,0.43,0.83,0.88,0.90,0.88,0.83,0.87,0.89	[78.94435787563208, 12]	9
4	369.3764	0.987	7	3	0	82	442	1,1,1,1	0,3,8,31	0.66,0.91,0.90,0.84	[369.3763802085206, 4]	3
4	369.3764	0.987	7	3	0	82	442	1,1,1,1	0,3,8,31	0.66,0.91,0.90,0.84	[369.3763802085206, 4]	3
3	300.8974	0.9817	8	4	1	81	90	0,0,1,1,1,1	0,1,1,2,7,30	0.72,0.78,0.69,0.89,0.86,0.80	[300.89739566004806, 5]	6
7	170.3335	0.907	24	4	0	65	100	0,1,1,1,1	0,1,2,6,16	0.49,0.57,0.87,0.85,0.85	[170.333507128377, 7]	4
4	369.3764	0.987	7	3	0	82	442	1,1,1,1	0,3,8,31	0.66,0.91,0.90,0.84	[369.3763802085206, 4]	3
4	370.0995	0.9907	5	4	0	84	444	0,1,1,1,1	0,1,3,8,32	0.66,0.73,0.86,0.89,0.83	[370.09947232165575, 4]	4
9	132.002	0.9146	17	5	3	72	92	0,0,0,0,1,1,1,1,1	0,1,1,1,1,1,3,7,17	0.39,0.48,0.50,0.50,0.51,0.90,0.85,0.84,0.82	[132.0019639985528, 15]	11
8	153.5745	0.8933	25	4	0	64	105	0,1,1,1,1	0,1,2,7,14	0.44,0.53,0.85,0.82,0.87	[153.5744505018686, 8]	4
4	61.9676	0.967	3	3	3	86	95	1,1,0,1,1,0,1,1,0,1,1,1	0,3,8,1,3,10,1,3,8,1,3,5	0.66,0.91,0.90,0.90,0.88,0.85,0.88,0.86,0.86,0.88,0.85,0.90	[61.96758937666934, 10]	14
2	73.6473	0.9362	7	3	2	82	90	0,0,1,1,1,0,1,1,1	0,1,1,2,6,24,1,2,5	0.78,0.83,0.73,0.91,0.89,0.84,0.91,0.92,0.90	[73.647264272471, 6]	10
7	122.8542	0.9559	8	3	1	81	95	1,1,1,0,1,1,1	0,3,6,13,2,5,12	0.49,0.85,0.89,0.89,0.83,0.85,0.86	[122.85420444122423, 9]	7
4	170.0434	0.9068	24	4	1	65	90	1,0,1,1,1,1	0,3,1,3,8,10	0.66,0.91,0.87,0.87,0.87,0.93	[170.04342755576036, 6]	6
10	198.7769	0.9524	14	4	0	75	112	1,1,1,1,1	0,2,5,9,19	0.34,0.84,0.85,0.89,0.88	[198.7768517029928, 10]	4
8	143.9168	0.9038	21	4	1	68	112	0,1,0,1,1,1,1	0,1,2,1,2,7,15	0.44,0.53,0.85,0.80,0.88,0.82,0.85	[143.91681926846195, 10]	7
10	88.3848	0.9844	2	4	4	87	103	0,0,0,0,1,1,1,1,0,1,1,1,1	0,1,1,1,1,1,3,7,13,1,3,6,9	0.34,0.43,0.47,0.49,0.50,0.89,0.84,0.84,0.86,0.89,0.84,0.85,0.89	[88.38480080995575, 18]	16
8	154.7729	0.9267	17	5	2	72	113	0,0,0,1,1,1,1,1	0,1,1,1,2,6,7,14	0.44,0.53,0.52,0.52,0.83,0.81,0.91,0.90	[154.7728857516636, 12]	9
4	369.3764	0.987	7	3	0	82	442	1,1,1,1	0,3,8,31	0.66,0.91,0.90,0.84	[369.3763802085206, 4]	3
4	333.4277	0.9533	23	5	1	89	95	0,0,1,1,1,1,1	0,1,1,3,8,13,23	0.66,0.73,0.65,0.83,0.86,0.91,0.92	[333.4277036282428, 6]	7
7	51.3782	0.8279	14	3	2	75	91	0,1,1,1,0,0,1,1,1	0,1,2,6,16,2,1,2,5	0.49,0.57,0.87,0.85,0.85,0.81,0.77,0.87,0.86	[51.37821696865564, 11]	10
4	369.3764	0.987	7	3	0	82	442	1,1,1,1	0,3,8,31	0.66,0.91,0.90,0.84	[369.3763802085206, 4]	3
5	368.7551	0.9434	31	5	0	89	449	0,1,1,1,1,1	0,1,2,5,10,31	0.61,0.68,0.89,0.90,0.91,0.87	[368.7551436009584, 5]	5
4	370.0995	0.9907	5	4	0	84	444	0,1,1,1,1	0,1,3,8,32	0.66,0.73,0.86,0.89,0.83	[370.09947232165575, 4]	4
5	193.413	0.9717	8	4	1	81	107	1,1,0,1,1,1,1	0,3,10,1,3,11,13	0.61,0.89,0.86,0.89,0.87,0.82,0.92	[193.41299398318722, 7]	7
3	305.7634	0.9955	2	4	1	87	95	1,0,1,1,1,1	0,7,1,3,7,29	0.72,0.84,0.87,0.87,0.89,0.82	[305.7633928831072, 5]	6
6	178.0249	0.9072	25	4	0	64	95	0,1,1,1,1	0,1,2,5,16	0.55,0.62,0.88,0.89,0.85	[178.02493485261635, 6]	4
9	177.4742	0.9285	19	5	0	70	109	0,1,1,1,1,1	0,1,1,3,9,16	0.39,0.48,0.92,0.88,0.84,0.88	[177.47420557753085, 9]	5
7	156.9553	0.9236	18	5	2	71	109	0,0,0,1,1,1,1,1	0,1,1,1,2,5,6,15	0.49,0.57,0.55,0.54,0.83,0.85,0.92,0.88	[156.9552778104019, 11]	9
2	378.2559	0.9622	21	2	0	68	428	1,1,1	0,6,22	0.78,0.89,0.88	[378.25594580003053, 2]	2
6	178.0249	0.9072	25	4	0	64	95	0,1,1,1,1	0,1,2,5,16	0.55,0.62,0.88,0.89,0.85	[178.02493485261635, 6]	4
6	142.9296	0.8815	26	4	1	63	100	0,0,1,1,1,1	0,1,1,2,6,13	0.55,0.62,0.58,0.86,0.84,0.87	[142.9296155188369, 8]	6
4	370.0995	0.9907	5	4	0	84	444	0,1,1,1,1	0,1,3,8,32	0.66,0.73,0.86,0.89,0.83	[370.09947232165575, 4]	4
7	162.0558	0.8909	27	3	0	62	98	1,1,1,1	0,3,6,13	0.49,0.85,0.89,0.89	[162.05583430059056, 7]	3
6	161.4089	0.9138	21	4	1	68	101	0,1,0,1,1,1,1	0,1,2,1,2,6,16	0.55,0.62,0.88,0.82,0.89,0.86,0.85	[161.40887229092405, 8]	7
6	178.0249	0.9072	25	4	0	64	95	0,1,1,1,1	0,1,2,5,16	0.55,0.62,0.88,0.89,0.85	[178.02493485261635, 6]	4
2	329.5706	0.9771	11	6	2	89	94	0,0,0,1,1,1,1,1,1	0,1,1,1,2,5,7,21,11	0.78,0.83,0.73,0.66,0.88,0.89,0.93,0.89,0.97	[329.5705906173166, 6]	10
5	52.247	0.8875	9	3	3	80	91	1,1,0,1,1,0,1,0,1,1,1	0,3,10,1,3,11,1,3,1,2,5	0.61,0.89,0.86,0.89,0.87,0.82,0.87,0.85,0.82,0.88,0.86	[52.246963229488266, 11]	13
7	170.3335	0.907	24	4	0	65	100	0,1,1,1,1	0,1,2,6,16	0.49,0.57,0.87,0.85,0.85	[170.333507128377, 7]	4
2	88.9802	0.9037	13	2	1	76	100	1,1,0,1,1	0,6,22,2,6	0.78,0.89,0.88,0.86,0.88	[88.98019454997049, 4]	5
8	161.942	0.983	4	5	3	85	124	1,0,0,1,1,0,1,1,1,1,1	0,2,1,1,2,5,1,2,4,9,18	0.44,0.88,0.82,0.71,0.85,0.85,0.85,0.88,0.88,0.86,0.86	[161.9420035844571, 14]	13
1	378.4996	0.9448	31	2	0	58	418	1,1,1	0,4,14	0.86,0.95,0.93	[378.4995647708584, 1]	2
6	178.0249	0.9072	25	4	0	64	95	0,1,1,1,1	0,1,2,5,16	0.55,0.62,0.88,0.89,0.85	[178.02493485261635, 6]	4
9	161.2263	0.9255	18	5	1	71	113	0,0,1,1,1,1,1	0,1,1,2,4,7,16	0.39,0.48,0.50,0.83,0.87,0.90,0.87	[161.22629419128592, 11]	7
5	162.5531	0.9066	23	4	1	66	96	0,1,0,1,1,1,1	0,1,2,1,3,7,12	0.61,0.68,0.89,0.84,0.85,0.87,0.91	[162.55311806520353, 7]	7
9	169.1818	0.9481	13	5	1	76	117	0,1,1,0,1,1,1,1,1	0,1,1,3,1,2,4,8,16	0.39,0.48,0.92,0.88,0.84,0.88,0.89,0.89,0.88	[169.18181866005514, 11]	9
9	139.933	0.9376	13	4	2	76	95	0,0,1,1,0,1,1,1,1	0,1,1,2,4,1,3,7,17	0.39,0.48,0.50,0.83,0.87,0.85,0.82,0.84,0.83	[139.93296491961704, 13]	10
5	366.2218	0.9981	1	3	0	88	448	1,1,1,1	0,3,10,35	0.61,0.89,0.86,0.82	[366.22177852355964, 5]	3
3	104.6468	0.8994	16	6	9	73	101	0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1	0,1,1,1,1,1,1,1,1,1,1,1,2,3,8,9	0.72,0.78,0.69,0.63,0.58,0.56,0.54,0.52,0.51,0.51,0.50,0.89,0.88,0.91,0.85,0.91	[104.64683261101173, 18]	24
10	155.7945	0.9522	11	5	2	78	125	0,1,0,0,1,1,1,1,1	0,1,2,1,1,2,4,9,17	0.34,0.43,0.83,0.78,0.68,0.84,0.87,0.86,0.87	[155.7944945015362, 14]	10
4	50.7715	0.9864	1	2	1	88	97	1,1,1,0,1,1	0,3,8,31,1,4	0.66,0.91,0.90,0.84,0.92,0.86	[50.77150069239538, 6]	6
6	195.2957	0.9216	23	3	0	66	94	1,1,1,1	0,3,6,16	0.55,0.87,0.90,0.88	[195.29572912604024, 6]	3
9	143.3314	0.93	15	4	1	74	93	1,1,0,1,1,1,1	0,2,5,1,3,6,16	0.39,0.86,0.86,0.86,0.84,0.87,0.84	[143.33135972455986, 11]	7
2	378.2559	0.964	20	2	0	69	429	1,1,1	0,6,22	0.78,0.89,0.88	[378.25594580003053, 2]	2
6	134.6924	0.9069	19	4	2	70	108	0,1,0,1,0,1,1,1,1	0,1,2,1,2,1,2,6,14	0.55,0.62,0.88,0.82,0.89,0.83,0.88,0.84,0.85	[134.69240727273723, 10]	10
6	161.7106	0.9218	19	4	1	70	103	1,0,1,1,1,1	0,3,1,2,6,16	0.55,0.87,0.84,0.89,0.86,0.85	[161.71063617269795, 8]	6
7	162.0558	0.8986	25	3	0	64	100	1,1,1,1	0,3,6,13	0.49,0.85,0.89,0.89	[162.05583430059056, 7]	3
9	195.4357	0.9482	15	4	0	74	109	1,1,1,1,1	0,2,5,8,17	0.39,0.86,0.86,0.91,0.89	[195.43572409316283, 9]	4
9	195.4357	0.9482	15	4	0	74	109	1,1,1,1,1	0,2,5,8,17	0.39,0.86,0.86,0.91,0.89	[195.43572409316283, 9]	4
